ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1053	155	1	0	0.000000	31.664516	31.664516	0.000000	0.000000	0	25	0
1054	333	1	1	0.000000	39.648649	39.270270	0.000000	0.000000	0	48	0
1055	445	0	0	0.000000	27.541573	26.923596	0.000000	0.000000	0	31	0
1056	81	1	1	0.000000	49.913580	49.148148	0.000000	0.000000	0	29	0
1057	2	1	0	0.000000	121.500000	121.500000	0.000000	0.000000	0	59	0
1058	847	0	1	0.000000	48.756789	46.370720	0.000000	0.000000	0	131	0
1059	4	2	1	0.000000	445.000000	40.750000	0.000000	0.000000	0	250	0
1060	183	1	1	0.000000	42.377049	33.896175	0.000000	0.000000	0	38	0
1061	26797	0	0	0.000000	57.025040	54.575997	0.000000	0.000000	0	3634	0
1062	115	1	1	0.000000	64.730435	63.782609	0.000000	0.000000	0	41	0
1063	1	1	0	0.000000	82.000000	53.000000	0.000000	0.000000	0	28	0
1064	22	1	1	0.000000	46.636364	45.000000	0.000000	0.000000	0	28	0
1065	45	1	1	0.000000	56.044444	48.177778	0.000000	0.000000	0	39	0
1066	1	2	2	0.000000	109.000000	108.000000	0.000000	0.000000	0	51	0
1067	3	0	1	0.000000	117.333333	117.333333	0.000000	0.000000	0	59	0
1068	35	1	1	0.000000	61.114286	60.057143	0.000000	0.000000	0	41	0
1069	37	1	1	0.000000	28.648649	27.918919	0.000000	0.000000	0	19	0
1070	43	1	1	0.000000	30.325581	30.325581	0.000000	0.000000	0	25	0
1071	4	1	1	0.000000	47.500000	47.500000	0.000000	0.000000	0	20	0
1072	19729	1	0	0.000000	54.139287	51.897562	0.000000	0.000000	0	2634	0
1073	22588	1	1	0.000000	55.274615	52.617452	0.000000	0.000000	0	3042	0
1074	60	1	1	0.000000	118.050000	116.533333	0.000000	0.000000	0	88	0
1075	1	1	2	0.000000	109.000000	101.000000	0.000000	0.000000	0	46	0
1076	1	1	2	0.000000	120.000000	118.000000	0.000000	0.000000	0	54	0
1077	36	1	1	0.000000	50.500000	50.500000	0.000000	0.000000	0	31	0
1078	31	1	1	0.000000	50.903226	50.903226	0.000000	0.000000	0	33	0
1079	3612	0	1	0.000000	52.293466	46.502492	0.000000	0.000000	0	488	0
1080	13	1	1	0.000000	69.846154	67.923077	0.000000	0.000000	0	45	0
1081	115	0	1	0.000000	32.313043	32.043478	0.000000	0.000000	0	20	0
1082	13	1	1	0.000000	54.615385	52.846154	0.000000	0.000000	0	24	0
1083	57697	1	1	0.000000	56.359932	53.881259	0.000000	0.000000	0	7929	0
1084	460	1	0	0.000000	34.541304	33.308696	0.000000	0.000000	0	77	0
1085	31	1	1	0.000000	95.838710	94.935484	0.000000	0.000000	0	52	0
1086	39	1	1	0.000000	61.641026	60.282051	0.000000	0.000000	0	34	0
1087	4	1	1	0.000000	64.500000	64.500000	0.000000	0.000000	0	28	0
1088	31	1	1	0.000000	60.935484	60.225806	0.000000	0.000000	0	23	0
1089	255	0	1	0.000000	28.286275	28.133333	0.000000	0.000000	0	22	0
1090	581	1	0	0.000000	37.456110	37.096386	0.000000	0.000000	0	83	0
1091	4	0	1	0.000000	69.000000	69.000000	0.000000	0.000000	0	41	0
1092	11	1	1	0.000000	48.090909	48.090909	0.000000	0.000000	0	28	0
1093	2	1	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	19	0
1094	2	0	1	0.000000	71.000000	71.000000	0.000000	0.000000	0	39	0
1095	514	0	1	0.000000	35.970817	34.859922	0.000000	0.000000	0	64	0
1096	49	1	1	0.000000	36.183673	34.204082	0.000000	0.000000	0	24	0
1097	1	2	1	0.000000	65.000000	65.000000	0.000000	0.000000	0	28	0
1098	36	1	1	0.000000	33.888889	33.888889	0.000000	0.000000	0	22	0
1099	44	1	1	0.000000	34.477273	34.477273	0.000000	0.000000	0	25	0
1100	2	2	1	0.000000	114.000000	69.000000	0.000000	0.000000	0	54	0
1101	38	1	1	0.000000	52.710526	52.710526	0.000000	0.000000	0	40	0
1102	1	1	1	0.000000	86.000000	86.000000	0.000000	0.000000	0	27	0
1103	48	1	2	0.000000	43.104167	35.333333	0.000000	0.000000	0	56	0
1104	241	0	0	0.000000	48.298755	47.120332	0.000000	0.000000	0	49	0
1105	15	1	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	30	0
1106	37	1	1	0.000000	82.351351	81.918919	0.000000	0.000000	0	52	0
1107	30	1	1	0.000000	39.466667	38.800000	0.000000	0.000000	0	21	0
1108	15	1	1	0.000000	43.333333	43.333333	0.000000	0.000000	0	16	0
1109	2	1	0	0.000000	99.500000	51.500000	0.000000	0.000000	0	29	0
1110	17	3	1	0.000000	514.470588	179.647059	0.000000	0.000000	0	221	0
1111	1	1	0	0.000000	122.000000	2.000000	0.000000	0.000000	0	1	0
1112	7	1	0	0.000000	49.571429	1.714286	0.000000	0.000000	0	3	0
1113	8	1	1	0.000000	83.875000	1.125000	0.000000	0.000000	0	3	0
1114	9	2	2	0.000000	106.777778	77.222222	0.000000	0.000000	0	51	0
